timestamp,open,high,low,close,volume,rsi,macd,macd_signal,ema_9,ema_21,atr,obi,whale_flow,liq_heatmap_density,btc_dominance,funding_rate,pivot,res1,sup1,local_res,local_sup,obv,force_index
2025-10-15 22:00:00,110854.2,111395.82,110667.97,110667.97,422.7399,34.00204858399343,-444.3515578253573,-367.0254443938763,111128.51241776177,111570.95776797322,841.5593575042898,-1.3110960751091527,-0.049066571001541895,0.02590640999010933,-0.022470258639840424,0.19639355429671643,110926.29333333333,111352.58666666667,110427.89666666667,113612.35,110164.0,-9253.75922,-78722.6241780005
2025-10-15 23:00:00,110667.97,111006.0,110590.1,110763.28,355.53542,35.84931354398694,-450.95123096118914,-383.8106017073389,111055.46593420942,111497.5325163393,780.750877860819,-1.3552623675843574,-0.028902205488057522,0.026772146175336055,-0.020038018850880857,0.3682164496624321,110910.58666666667,111153.20333333334,110425.35333333333,113612.35,110164.0,-8898.2238,33886.08088019917
2025-10-16 00:00:00,110763.28,110856.11,110361.0,110431.27,753.8893,32.44276929965707,-477.46799788001226,-402.54208094187356,110930.62674736754,111400.59956030844,739.9450381664163,-0.4373340703560094,-0.09771708917728476,0.027696123118707786,-0.02267901990426735,0.1786936004600996,110786.46,110982.82,110566.92000000001,113612.35,110164.0,-9652.1131,-250298.78649299606
2025-10-16 01:00:00,110431.27,111330.0,110417.32,111299.99,776.36767,46.71136220443631,-423.50241073231155,-406.7341468999612,111004.49939789405,111391.45323664404,764.6214612854986,-0.4089230916174959,-0.060318534219622744,0.026681854333876383,-0.012756815194002069,1.0,110549.46,110737.92000000001,110242.81000000001,113612.35,110164.0,-8875.74543,674446.1222824008
2025-10-16 02:00:00,111300.0,111562.24,111014.12,111510.43,544.40968,49.49417465382292,-359.6082052948477,-397.30895857893853,111105.68551831524,111402.26930604003,733.6926811018574,-0.886834566480118,-0.06461083246522943,0.02536609254402206,-0.011519463621734172,1.0,111015.77,111614.22,110701.54000000001,113520.88,110164.0,-8331.33575,114565.57305919334
2025-10-16 03:00:00,111510.43,111867.17,111271.49,111329.48,640.75803,47.211158651358296,-319.8853012592881,-381.82422711500845,111150.44441465219,111395.65209640002,713.976583801591,-0.6377269407185248,-0.12154128029917105,0.023414679266854324,-0.006202315587092722,0.8811181485995366,111362.26333333332,111710.40666666665,111162.28666666664,113520.88,110164.0,-8972.09378,-115945.16552849812
2025-10-16 04:00:00,111329.48,111675.21,110800.88,110966.03,573.55869,42.92798087861787,-314.11111375268956,-368.2816044425447,111113.56153172176,111356.59554218184,736.8842146870783,-0.7093721830653597,-0.13297954072238857,0.019400306823288662,-0.012272752074617421,0.6580833109326091,111489.38,111707.27,111111.59000000001,113520.88,110164.0,-9545.652469999999,-208459.90588049832
2025-10-16 05:00:00,110966.03,111485.03,110750.0,110951.14,831.0631,42.756836862986894,-307.1953701078892,-356.0643575756136,111081.07722537742,111319.73594743802,736.6193268746383,-0.1538216492736828,-0.13001611058422136,0.01611139571827534,-0.013170722379181377,0.6491714516147785,111147.37333333334,111493.86666666667,110619.53666666667,113520.88,110164.0,-10376.715569999998,-12374.529558999515
2025-10-16 06:00:00,110951.13,111716.86,110922.17,111666.83,576.47831,52.549054571679605,-241.18417072683224,-333.08832020585737,111198.22778030194,111351.28995221638,744.9151373211189,-0.6638982025295166,-0.08825860584021547,0.013943464437682443,-0.007057057470949535,1.0,111062.05666666666,111374.11333333331,110639.08333333331,113520.88,110164.0,-9800.237259999998,412579.7616839013
2025-10-16 07:00:00,111666.83,111773.7,110553.19,110584.2,1116.0425,41.09650629174021,-273.08110373909585,-321.0868769125051,111075.42222424156,111281.55450201489,812.8572605609583,0.4433196524241983,-0.12252778369384637,0.013120758741335035,-0.017767099378688922,0.4303995927146538,111435.28666666667,111948.40333333334,111153.71333333333,113520.88,110164.0,-10916.279759999998,-1208261.0917750052
2025-10-16 08:00:00,110584.21,110893.91,110405.0,110817.5,898.50628,43.932267031141954,-276.3487167402782,-312.1392448780597,111023.83777939325,111239.36772910443,766.5790804808219,-0.005730968155189574,-0.08384668631914784,0.012162869339866446,-0.018835298820619184,0.5714381138057497,110970.36333333334,111387.53666666668,110167.02666666669,113127.39,110164.0,-10017.773479999998,209621.51512400262
2025-10-16 09:00:00,110817.5,111633.14,109635.15,111146.31,2599.38969,47.75019857250775,-249.52968172136752,-299.6173322467213,111048.3322235146,111230.90793554949,942.4949261264194,2.9780648305406006,-0.012931722419350727,0.011844891748397465,-0.012594611723587334,0.761325578830349,110705.47000000002,111005.94000000003,110517.03000000003,112645.61,109635.15,-7418.383789999998,854705.323968894
2025-10-16 10:00:00,111146.31,111728.7,111021.02,111469.63,1021.52177,51.26445315982034,-199.8820653194125,-279.67027886125953,111132.5917788117,111252.60994140862,908.9499366797871,0.24181143468092545,0.06526790832613244,0.01236092783731956,-0.007099878494702505,0.9361094605751586,110804.86666666665,111974.58333333331,109976.59333333331,112600.0,109635.15,-6396.862019999998,330278.41867640713
2025-10-16 11:00:00,111469.63,111567.85,111001.44,111404.72,762.70034,50.52967072355625,-163.88450756494422,-256.5131246019965,111187.01742304936,111266.43812855329,860.0156600112466,-0.16507357042491555,0.12471093351150928,0.012475379434576984,-0.004477071906862973,0.8995645480603379,111406.45,111791.87999999999,111084.2,112238.41,109635.15,-7159.562359999998,-49506.87906940266
2025-10-16 12:00:00,111404.73,111982.45,111332.18,111519.07,925.41606,51.8392885400368,-124.69172576228448,-230.14884483405407,111253.42793843949,111289.40466232116,830.0519942953548,0.16719502019067467,0.12254073513121556,0.01260967789386356,-0.0017203280779688468,0.964699295665996,111324.67,111647.9,111081.48999999999,112238.41,109635.15,-6234.1462999999985,105821.32646100539
2025-10-16 13:00:00,111519.08,111548.0,110684.32,110860.0,1245.15513,44.52338447589517,-145.13952662044903,-213.14698119133308,111174.74235075159,111250.36787483742,834.8559951103032,0.8570444657612798,-3.013261161426087e-05,0.012766477625124666,-0.004749122444765663,0.6008377486341555,111611.23333333334,111890.28666666668,111240.01666666668,112238.41,109635.15,-7479.301429999999,-820644.3915291087
2025-10-16 14:00:00,110860.0,111420.02,109728.0,110529.34,2218.73,41.368971879997595,-185.88330761622638,-207.69424647631178,111045.66188060128,111184.81988621585,957.3079958088318,2.323290761283656,-0.030805298233425864,0.013221288191739582,-0.004775987270276838,0.02379082642547259,111030.77333333333,111377.22666666665,110513.54666666666,111982.45,109635.15,-9698.03143,-733645.2618000078
2025-10-16 15:00:00,110529.35,110727.35,108361.69,108549.21,3863.5105,28.3950825433768,-373.6458333808114,-240.88456385721173,110546.37150448104,110945.21898746895,1158.5011392647134,3.246199962884819,-0.16887082610405307,0.024029033536785906,-0.020296393409953706,0.0,110559.12,111390.23999999999,109698.21999999999,111982.45,108361.69,-13561.54193,-7650253.046364961
2025-10-16 16:00:00,108549.21,109254.0,107577.57,109232.43,3658.11859,35.868487178073494,-461.9932728444692,-285.10630565466323,110283.58320358484,110789.51089769905,1232.4909765126104,2.365597881283639,-0.009408877530084734,0.027558383196995034,-0.013684852096651934,0.30940685970570847,109212.75,110063.81,107698.15,111982.45,107577.57,-9903.42334,2499299.783059751
2025-10-16 17:00:00,109232.43,109244.91,108227.54,108276.7,1542.50028,30.99512807191141,-602.1870413946745,-348.5224528026655,109882.20656286788,110561.07354336277,1201.7594084393818,0.2697537185155987,-0.05694571378098768,0.03443169080128358,-0.02617289573454684,0.1076446360659838,108688.0,109798.43,108122.0,111982.45,107577.57,-11445.92362,-1474213.7926043938
2025-10-16 18:00:00,108276.69,108656.3,107680.0,108656.19,1228.35335,34.784077409698696,-674.8902271089901,-413.7960076639304,109637.0032502943,110387.90231214797,1169.5509215194704,-0.07789202145524209,0.007982052198831755,0.03822215118350963,-0.02502199295866392,0.2645111478491193,108583.05,108938.56000000001,107921.19,111982.45,107577.57,-10217.57027,466147.81279150647
2025-10-16 19:00:00,108656.19,108751.02,107685.4,108197.66,1826.2967,32.46454489023019,-760.7382475164195,-483.1844556344283,109349.13460023545,110188.78937467997,1154.7036470166902,0.45299392544267075,0.007158530225125096,0.04286464449319021,-0.02762669368041637,0.1684800471775378,108330.83,108981.66,108005.36,111982.45,107577.57,-12043.866970000001,-837411.8258509979
2025-10-16 20:00:00,108197.67,108424.11,107427.0,107838.01,941.04286,30.733422038679052,-848.0187393169181,-556.1513123709262,109046.90968018837,109975.08215879997,1132.1902688714488,-0.45782876441639486,0.02059177235180656,0.047931710946578734,-0.02944610806467407,0.09974061376339145,108211.35999999999,108737.31999999998,107671.69999999997,111982.45,107427.0,-12984.90983,-338446.06459900824
2025-10-16 21:00:00,107838.0,108463.31,107592.0,108443.7,490.84182,36.84151061764932,-858.4197087980283,-616.6049916563467,108926.26774415071,109835.86559890906,1094.92165903267,-0.8924616224547827,0.011477421448520592,0.049605184932033565,-0.0217446900293079,0.3602778475618175,107896.37333333334,108365.74666666667,107368.63666666667,111982.45,107427.0,-12494.06801,297297.98195580114
2025-10-16 22:00:00,108443.71,108500.0,107783.76,107798.85,451.11345,33.45865786592012,-908.2270813681534,-674.929409598708,108700.78419532058,109650.6823626446,1040.8242791708608,-0.9238118247969547,-0.020353675971559723,0.05197510095635911,-0.025925477805366803,0.21598408251764648,108166.33666666667,108740.67333333334,107869.36333333334,111982.45,107427.0,-12945.181460000002,-290900.50823249604
2025-10-16 23:00:00,107798.85,108420.73,107736.56,108194.28,371.40842,37.262879743929965,-905.3555119416851,-721.0146300673035,108599.48335625647,109518.28214785873,989.8736678607376,-0.9784264562154583,0.0030812995274288844,0.052765560572955145,-0.023193607123227156,0.3782511210580782,108027.53666666667,108271.31333333334,107555.07333333333,111982.45,107427.0,-12573.773040000002,146866.0315205974
2025-10-17 00:00:00,108194.27,108849.19,107934.4,108800.0,657.03622,42.66974035404852,-844.4687209444091,-745.7054482427247,108639.58668500518,109452.98377078066,979.1474295949191,-0.7013055334610061,0.03771834576383165,0.052581771454375884,-0.014771812368000514,0.6088778529204775,108117.18999999999,108497.81999999998,107813.64999999998,111982.45,107427.0,-11916.736820000002,397979.9791784007
2025-10-17 01:00:00,108799.99,109115.08,108506.79,108839.84,663.22366,43.0175915449092,-783.9636998389324,-753.3570985619663,108679.63734800415,109397.24342798242,926.167796795646,-0.6831460374418582,0.05418652149214517,0.05206313794503265,-0.0221037755708694,0.6237152584146212,108527.86333333333,109121.32666666666,108206.53666666665,111982.45,107427.0,-11253.513160000002,26422.830614397684
2025-10-17 02:00:00,108839.84,109082.8,108390.21,108972.97,559.71151,44.23520923327207,-717.0053647866007,-746.0867518068932,108738.30387840333,109358.67311634765,892.7995401105533,-0.7843196801120741,0.0497195353425618,0.04934557911735187,-0.022755360193660756,0.9821323259057998,108820.56999999999,109134.34999999999,108526.05999999998,111982.45,107427.0,-10693.801650000003,74514.3933263026
2025-10-17 03:00:00,108972.98,109240.0,108910.45,109176.74,537.9217,46.13255094058961,-640.1189727679885,-724.8931959991122,108825.99110272266,109342.13374213423,812.3353200947604,-0.7657056300511023,0.1033606935934723,0.04855039315320634,-0.019336657280712988,1.0,108815.32666666666,109240.44333333331,108547.85333333332,111982.45,107427.0,-10155.879950000002,109612.30480900219
2025-10-17 04:00:00,109176.74,109236.01,108786.0,108787.26,487.87266,43.113123719289156,-603.6551730637439,-700.6455914120386,108818.24488217814,109291.69067466748,760.5745600812224,-0.7845609815357598,0.06265900614689898,0.04735236828039986,-0.019634567443748363,0.8297712416629357,109109.06333333334,109307.67666666668,108978.12666666668,111982.45,107427.0,-10643.752610000003,-190016.64361680512
2025-10-17 05:00:00,108787.26,108926.06,108299.12,108381.76,800.45747,40.16557200863346,-600.5549861380277,-680.6274703572365,108730.94790574252,109208.96970424315,741.4839086410482,-0.413305496345227,-0.011945149366716874,0.04531301380288468,-0.02315776115504542,0.6125119173971049,108936.42333333334,109086.84666666668,108636.83666666668,111982.45,107427.0,-11444.210080000003,-324585.50408499996
2025-10-17 06:00:00,108381.75,108519.49,106639.79,106741.28,2840.49166,30.94746430483697,-722.1466347160167,-688.9313032289925,108333.01432459403,108984.63427658468,904.0862074066143,1.4500036555646496,-0.11878927289445235,0.04520966214766678,-0.044109338466937764,0.013899634682021652,108535.64666666667,108772.17333333334,108145.23333333334,111982.45,106639.79,-14284.701740000002,-4659769.7583967885
2025-10-17 07:00:00,106741.28,106901.85,105542.09,105633.75,3891.25354,26.521960765956493,-897.5311270809325,-730.6512679993805,107793.16145967523,108680.00843325879,969.182463491385,2.029759376695089,-0.2324306060731679,0.047945828946061864,-0.04476634094201515,0.0,107300.18666666666,107960.58333333333,106080.88333333332,111982.45,105542.09,-18175.955280000002,-4309680.033156196
2025-10-17 08:00:00,105633.75,105716.15,104505.0,104884.38,4632.98336,24.019187949152496,-1084.4911581123597,-801.4192460219764,107211.4051677402,108334.95130296252,1003.7492544211863,2.1598347460224443,-0.2468734229204409,0.05101156193199076,-0.053539558282762134,0.0,106025.89666666667,106509.70333333334,105149.94333333333,111982.45,104505.0,-22808.93864,-3471818.7404831788
2025-10-17 09:00:00,104884.38,105626.67,104520.7,104531.35,2034.60892,22.921789566950736,-1246.772878628588,-890.4899725432988,106675.39413419217,107989.16936632957,1018.3522180753026,0.2529753338807589,-0.27838689728853794,0.05532822554798422,-0.05951578599415486,0.0,105035.17666666668,105565.35333333336,104354.20333333337,111982.45,104505.0,-24843.54756,-718277.9870275976
2025-10-17 10:00:00,104530.0,104926.19,103528.23,104751.99,3620.28453,25.22133000514333,-1342.107527139815,-980.8134834626021,106290.71330735374,107694.88033302689,1072.5819012074032,1.2908187256565982,-0.18649372605679895,0.057247967247898865,-0.060264306968633496,0.09907216748194428,104892.90666666666,105265.11333333333,104159.14333333333,111982.45,103528.23,-21223.26303,798779.5786991979
2025-10-17 11:00:00,104751.99,106651.22,104674.0,105683.72,3620.45641,34.15487028029695,-1327.1792030145443,-1050.0866273729905,106169.314645883,107512.047575479,1201.8159153206313,1.3155083653649047,-0.09230646466434236,0.059277553701417844,-0.051353299931995666,0.4839600275286076,104402.13666666666,105276.04333333332,103878.08333333331,111982.45,103528.23,-17602.80662,3373287.850889285
2025-10-17 12:00:00,105683.71,106070.14,105227.45,105350.4,1384.38576,32.65203264509252,-1326.9483028820541,-1105.4589624748032,106005.5317167064,107315.53415952636,1150.51221313197,-0.18054550217901386,-0.23822276382270693,0.06034425717640434,-0.05531493402877208,0.41921257650740823,105669.64666666667,106665.29333333333,104688.07333333333,111548.0,103528.23,-18987.19238,-461443.46152320964
2025-10-17 13:00:00,105350.4,106166.0,104876.19,105835.63,2340.35273,36.997983645239195,-1272.9376739704749,-1138.9547047739377,105971.55137336513,107180.99741775123,1170.4118969702597,0.4920062566007098,-0.15658904437396334,0.06123478004092279,-0.0453217571712069,0.6064511995834482,105549.33,105871.21,105028.52,111420.02,103528.23,-16646.83965,1135609.3551779245
2025-10-17 14:00:00,105835.62,105989.01,104533.21,105163.42,1894.44771,33.74889269005281,-1269.7388316725555,-1165.1115301536613,105809.92509869213,106997.58128886476,1211.1816259745067,0.1411416164059412,-0.19706415946543726,0.06248549712047701,-0.04854747164870432,0.46646910667043984,105625.94,106375.69,105085.88,110727.35,103528.23,-18541.287360000002,-1273466.6951391122
2025-10-17 15:00:00,105163.41,106852.14,105087.29,106803.53,2228.15693,46.170013249976684,-1121.9276722462964,-1156.4747585721884,106008.64607895371,106979.94026260433,1290.2771079781494,0.37019110965784685,-0.13160194629408342,0.06180893115235176,-0.016081922659778036,1.0,105228.54666666668,105923.88333333335,104468.08333333336,109254.0,103528.23,-16313.130430000001,3654422.4624623014
2025-10-17 16:00:00,106803.52,107575.6,106239.75,106372.34,1909.04788,43.842748482138134,-1027.7326308468473,-1130.7263330271203,106081.38486316297,106924.70387509484,1296.7875211241287,0.10208964947828927,-0.1665422028235492,0.06165705009066376,-0.026183524435005268,0.899894942531126,106247.65333333332,107408.01666666665,105643.16666666664,109244.91,103528.23,-18222.178310000003,-823162.3553772045
2025-10-17 17:00:00,106372.34,106729.0,106071.42,106453.27,723.50939,44.40913740632504,-935.7650897977437,-1091.734084381245,106155.76189053038,106881.84625008622,1205.4721609635392,-0.7881637077546865,-0.17532902743822176,0.060414248667188544,-0.01684046521550797,0.9242576178008257,106729.23,107218.70999999999,105882.85999999999,109240.0,103528.23,-17498.668920000004,58553.61493270548
2025-10-17 18:00:00,106453.26,107089.99,106453.26,106647.11,761.17199,45.818676297300144,-837.5837389496155,-1040.9040152949192,106254.03151242432,106860.50659098747,1124.2232808258923,-0.780065418430717,-0.1700794877806157,0.059890109798168625,-0.018490248921851582,0.9848875786181867,106417.89666666667,106764.37333333334,106106.79333333333,109240.0,103528.23,-16737.496930000005,147545.57854159735
2025-10-17 19:00:00,106647.11,106889.11,106233.65,106454.72,522.73818,44.60967576055307,-766.4632647643448,-986.0158651888044,106294.16920993947,106823.61690089769,1057.2570978507658,-0.9711061935881208,-0.17755480883183375,0.05870783056854826,-0.01610885115260352,0.9328835823890126,106730.12,107006.98,106370.24999999999,109240.0,103528.23,-17260.235110000005,-100569.5984501997
2025-10-17 20:00:00,106457.24,107177.08,106342.47,107021.37,502.81407,48.887547481305056,-656.8046224281279,-920.1736166366691,106439.60936795159,106841.59445536153,1025.450369586371,-0.9748272973438113,-0.18585834569467924,0.055902906175069295,-0.007572840040353079,1.0,106525.82666666666,106818.00333333333,106162.54333333332,109240.0,103528.23,-16757.421040000005,284919.5927654971
2025-10-17 21:00:00,107021.38,107440.02,107016.87,107301.4,474.97927,50.90545581026415,-541.0662032481487,-844.352133958965,106611.96749436128,106883.39495941957,939.407459645462,-0.9819703991130163,-0.18401969570228635,0.05282776287247334,-0.010533576408772505,1.0,106846.97333333333,107351.47666666665,106516.86666666665,109240.0,103528.23,-16282.441770000005,133008.44497809943
2025-10-17 22:00:00,107301.41,107415.73,106807.5,107000.1,467.14,48.678600247125665,-468.2572856199695,-769.1331642911659,106689.59399548903,106894.00450856324,892.096393981824,-0.9809766750779306,-0.2000119264578007,0.04857455740599409,-0.007409633776241598,0.92042302306723,107252.76333333335,107488.6566666667,107065.5066666667,109240.0,103528.23,-16749.581770000004,-140749.28199999456
2025-10-17 23:00:00,107000.09,107000.1,106392.08,106431.68,365.62283,44.70538192104231,-451.2210420580959,-705.550739844552,106638.01119639123,106851.97500778476,851.5140519844211,-1.043246192073406,-0.21927417288949286,0.0422262605330543,-0.016291064555353674,0.7586028842770389,107074.44333333331,107341.38666666663,106733.15666666663,109240.0,103528.23,-17115.204600000005,-207827.3290286047
2025-10-18 00:00:00,106431.68,106845.52,106322.2,106845.52,471.69377,48.03117369938575,-399.7185601556703,-644.3843039067757,106679.512957113,106851.38818889523,804.6291874152191,-0.963557704676959,-0.1924108811737316,0.03655151722237981,-0.01796397058823529,0.8425346257044725,106607.95333333332,106823.82666666665,106215.80666666664,109240.0,103528.23,-16643.510830000003,195205.7497768052
2025-10-18 01:00:00,106845.52,107306.06,106824.0,107149.3,525.1252,50.38998368819705,-330.57925313632586,-581.6232937526858,106773.4703656904,106878.47108081385,758.5478749273303,-0.905950923358215,-0.17196137855262997,0.03234450331601971,-0.015532363884401046,0.9717602491651732,106671.08,107019.96,106496.64,109240.0,103528.23,-16118.385630000002,159522.53325599938
2025-10-18 02:00:00,107149.3,107297.87,106493.23,106597.98,923.59727,46.28406106585443,-316.62293848428817,-528.6232226990062,106738.37229255233,106852.97189164895,765.1324642234259,-0.5485313343400113,-0.12627787398384666,0.03217391331041157,-0.021794303669983583,0.7306340021583069,107093.12,107362.23999999999,106880.18,109240.0,103528.23,-17041.982900000003,-509197.6468964064
2025-10-18 03:00:00,106597.97,107126.55,106573.6,107070.4,747.88716,50.04064081690394,-264.39433938670845,-475.7774460365467,106804.77783404187,106872.73808331722,734.820683620079,-0.6038217854926147,-0.008016398832502812,0.032715891515449486,-0.01929293730514403,0.9495927600825007,106796.35999999999,107099.48999999998,106294.84999999998,109236.01,103528.23,-16294.095740000002,353316.8521271987
2025-10-18 04:00:00,107070.41,107070.41,106439.38,106478.71,738.59104,45.72728309073942,-267.661797764551,-434.1543163821476,106739.56426723351,106836.91734847019,719.9934431029247,-0.5577820526270593,0.03207919970453634,0.030526866317282974,-0.021220775300342942,0.266828925658076,106923.51666666668,107273.43333333335,106720.48333333335,108926.06,103528.23,-17032.686780000004,-437016.932457591
2025-10-18 05:00:00,106478.66,106842.5,106478.66,106812.52,357.02039,48.4281023615603,-240.5427774307609,-395.4320085918703,106754.15541378681,106834.69940770017,669.1143798025065,-0.8416937483027115,0.1275843851434318,0.026427147856433714,-0.014478820052377772,0.6492345875868001,106662.83333333333,106886.28666666665,106255.25666666665,108519.49,103528.23,-16675.666390000002,119176.97638589918
2025-10-18 06:00:00,106812.52,106950.0,106711.95,106839.96,582.06053,48.65429969968235,-214.3655076258874,-359.21870839867375,106771.31633102945,106835.17764336379,607.5337541164346,-0.5641183326895354,0.02143848558785771,0.02213909288577975,0.0009244783274100499,0.6534720174404028,106711.22666666667,106943.79333333333,106579.95333333334,107575.6,103528.23,-16093.605860000001,15971.740943201354
2025-10-18 07:00:00,106839.97,107499.0,106607.2,106665.0,1298.66311,47.23181259878736,-205.37026196536317,-328.4490191120116,106750.05306482356,106819.70694851252,648.1432178140873,0.5224560880666245,-0.03880687663823253,0.020891345798722667,0.00976250488125241,0.4164911762371084,106833.97000000002,106955.99000000003,106717.94000000003,107575.6,103528.23,-17392.26897,-227214.0977256083
2025-10-18 08:00:00,106665.01,106966.62,106605.93,106719.2,1204.63747,47.741529466630425,-191.65865625452716,-301.0909465405147,106743.88245185885,106810.5699531932,607.0784724120751,0.3939251831583917,-0.01121097458266926,0.01793074621533833,0.017493739296547295,0.4974528464063925,106923.73333333334,107240.26666666668,106348.46666666667,107575.6,103528.23,-16187.631500000001,65291.35087399649
2025-10-18 09:00:00,106719.2,106938.0,106629.66,106884.41,371.44202,49.34765007968598,-165.55265569753828,-273.98328837191946,106771.98796148709,106817.28268472108,564.4015477817782,-0.8555301154238515,-0.0651752994084058,0.01657521641106268,0.022510567403941417,0.748744005569635,106763.91666666667,106921.90333333335,106561.21333333335,107575.6,103528.23,-15816.189480000001,61365.93612420238
2025-10-18 10:00:00,106884.41,107145.81,106788.41,106924.47,365.7402,49.75093201539848,-140.016926991113,-247.19001609575818,106802.48436918968,106827.02698611008,534.8298980986661,-0.7962777552352501,-0.06084203776854625,0.00979280651634738,0.020739271874453236,0.813788703893887,106817.35666666667,107005.05333333334,106696.71333333335,107575.6,104533.21,-15450.44928,14651.55241199915
2025-10-18 11:00:00,106924.47,107222.0,106770.0,107208.6,394.9085,52.631571924308815,-95.74902641493827,-216.9018181595942,106883.70749535176,106861.71544191825,522.9970555131424,-0.7381926640593555,-0.19546468714018514,0.01044794751773415,0.014428712388246723,1.0,106952.89666666667,107117.38333333333,106759.98333333334,107575.6,104533.21,-15055.540780000001,112205.35210500185
2025-10-18 12:00:00,107208.61,107300.0,106965.23,107065.17,265.11201,51.0408777622923,-71.41675073372608,-187.80480467442058,106919.99999628142,106880.21131083477,496.10747615412265,-1.2086256577837118,-0.10412791625509733,0.00998169415544674,0.01627682476763259,0.7993116287445836,107066.86666666665,107363.73333333331,106911.73333333331,107575.6,104533.21,-15320.652790000002,-38025.01559430201
2025-10-18 13:00:00,107065.17,107102.14,106810.0,106888.78,270.57628,49.07646710041059,-65.6101330264064,-163.36587034481775,106913.75599702515,106880.99028257706,466.9692652749622,-1.0774442160813515,-0.12897986145454998,0.009422006211849925,0.009950807681685214,0.485087471049455,107110.13333333332,107255.03666666664,106920.26666666663,107575.6,104533.21,-15591.229070000001,-47726.95002919984
